sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,dist_stream_m,dist_road_m,dist_fault_m,lithology,geomorph,lulc,soil_texture,ndvi,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,rain_annual_mean,soil_moist,api,label,label_conf,block_id,split
91a0ac035d27122b,91.5274,23.9766,Tripura,Tripur-D6,,93.6205,3.7886,0.7322,-0.6811,-0.0326,-0.0271,1.0349,12.8251,42.2263,379.1008,306.9289,12064.349,Quartzite,Structural hill,Cropland,Sandy clay loam,0.7442,20.0824,47.0566,72.7562,114.3159,234.7254,1872.5573,0.205,64.8554,0,1.0,260007,val
ee6d68c83951cd9d,91.0484,25.7755,Meghalaya,Meghal-D3,,606.5568,13.4813,0.1694,0.9855,-0.0027,-0.0159,3.4451,11.9055,103.3836,586.6784,1105.0461,2151.4224,Sandstone-shale,Denudational hill,Shrubland,Silty clay,0.4518,1.2666,52.5271,180.5985,232.302,499.2237,3078.7441,0.2369,117.9148,0,1.0,190014,test
b3aa1cac66b75f19,93.5233,26.4558,Assam,Assam-D6,,45.9901,1.4389,-0.5296,0.8482,-0.0036,0.0124,0.5207,10.5566,11.2686,43.2484,1146.7491,15907.472,Phyllite-schist,Flood plain,Built-up,Loam,0.7733,19.9381,30.5066,84.5879,126.074,205.3698,1994.8026,0.2107,61.0661,0,1.0,260017,val
645735555fa4b355,94.9635,28.453,Arunachal Pradesh,Arunac-D2,,774.8112,27.3264,0.796,-0.6053,0.0072,0.0091,9.0457,8.885,188.1977,457.6943,1046.8611,12313.976,Gneiss,Valley fill,Grassland,Sandy clay loam,0.7475,46.8539,74.492,219.4573,266.4034,582.7218,3372.6396,0.2446,146.7683,0,1.0,250026,train
18a28c942a4d7a63,91.6673,23.708,Tripura,Tripur-D7,,90.4987,2.2652,0.8329,-0.5535,-0.0344,-0.0029,0.8452,13.9929,14.9077,624.4908,376.2858,11925.203,Phyllite-schist,Piedmont slope,Built-up,Loam,0.623,29.9394,63.7842,138.9848,166.0128,212.904,2986.8796,0.1855,101.6787,0,1.0,270005,val
f542398ec8259d3c,94.201,27.8165,Arunachal Pradesh,Arunac-D4,,1049.8932,30.7232,0.9492,-0.3147,-0.0149,-0.0273,8.8222,7.2288,207.39,409.6727,1328.3673,10195.838,Quartzite,Denudational hill,Forest,Loam,0.5743,7.7474,178.1638,227.5766,268.8101,305.8707,2800.3228,0.2262,206.5846,0,1.0,240024,train
70cc12ec18eb7784,94.1305,24.5656,Manipur,Manipu-D7,,469.3163,17.943,-0.9439,0.3302,-0.0224,-0.0015,7.0843,11.0411,116.5506,522.679,332.1009,3944.7273,Gneiss,Denudational hill,Built-up,Sandy clay loam,0.657,18.6702,22.1514,98.1795,140.2662,267.8207,3410.8923,0.1776,62.677,0,1.0,350009,val
124b5ba7c997e193,92.6877,27.9682,Arunachal Pradesh,Arunac-D3,,1423.4808,8.2533,-0.5138,-0.8579,-0.0276,0.005,2.1205,12.498,72.9789,482.5603,271.0423,3949.758,Limestone,Denudational hill,Forest,Sandy clay loam,0.7003,1.9745,58.5977,86.845,265.0731,345.1146,2388.1694,0.2816,98.0432,0,1.0,180024,train
97e72633221405a5,93.6563,27.6749,Arunachal Pradesh,Arunac-D5,,605.9798,34.0316,-0.4718,0.8817,0.0153,0.0129,8.5092,9.9457,394.1798,336.1805,1195.2721,7938.8496,Granite,Valley fill,Grassland,Silty clay,0.515,23.8239,51.1465,116.4865,226.3032,474.6726,2182.5059,0.2015,97.022,0,1.0,230023,test
44f205b2041f55d0,94.2884,24.516,Manipur,Manipu-D4,,1116.3846,49.5792,-0.4031,0.9151,0.0361,0.0168,21.8043,4.7136,562.1142,313.0611,1021.9886,10488.294,Sandstone-shale,Valley fill,Grassland,Sandy clay loam,0.7552,6.5833,75.8103,84.4989,151.1836,289.665,1453.8674,0.2505,89.7229,0,1.0,350009,val
d9a353e74049492c,88.5367,27.158,Sikkim,Sikkim-D5,,223.6386,1.6736,-0.701,0.7132,0.035,0.0173,0.9039,11.4772,11.3298,612.6678,4676.732,8841.664,Granite,Valley fill,Cropland,Sandy loam,0.6142,35.4996,36.9656,106.7678,164.6335,290.6597,2923.7922,0.2374,77.0564,0,1.0,40021,train
caaf772a5afc87e5,94.1826,26.1032,Nagaland,Nagala-D1,,685.6472,29.6207,0.7948,-0.6069,0.0261,0.0262,8.3628,9.3399,324.5077,1634.8074,2109.457,16518.068,Gneiss,Flood plain,Forest,Sandy loam,0.5776,11.1276,53.445,88.6295,166.492,344.5315,2884.9548,0.2658,80.9574,0,1.0,300016,test
9a6383dd2e685c2a,94.0903,28.1062,Arunachal Pradesh,Arunac-D7,,706.2285,11.522,-0.9832,0.1824,0.0109,-0.017,3.967,11.2262,89.0418,643.3477,1157.5105,12383.252,Alluvium,Denudational hill,Shrubland,Clay loam,0.599,16.43,71.9556,128.2407,161.5467,274.2886,1928.2808,0.2065,102.2798,0,1.0,230025,train
915fae9d57262907,94.0966,24.1693,Manipur,Manipu-D4,2023-07-07,885.6334,25.6283,-0.4196,0.9077,0.0354,-0.0197,11.445,6.7122,177.4945,616.7502,1177.1034,3471.694,Sandstone-shale,Valley fill,Forest,Sandy clay loam,0.6077,4.373,66.8668,85.1878,231.6065,296.6975,2736.6123,0.239,97.074,1,1.0,360007,train
704287f9263ffc22,93.4098,24.5038,Manipur,Manipu-D2,2023-11-05,902.381,47.8184,0.7218,-0.6921,0.0029,0.0134,26.1653,8.161,449.5821,794.9066,169.519,3983.087,Granite,Piedmont slope,Grassland,Sandy clay loam,0.6688,9.8169,26.2374,51.4289,75.5292,177.0558,2703.0137,0.1755,41.1886,1,0.4,320009,test
5e7dde5e5a52243e,93.9339,25.2476,Manipur,Manipu-D4,,1070.6444,29.6005,0.8063,0.5915,0.0073,0.016,11.3734,7.6362,328.585,571.8322,1885.2682,7833.4526,Phyllite-schist,Piedmont slope,Forest,Silty clay,0.5394,2.845,17.3456,48.5792,90.3144,422.7468,3188.4438,0.2296,37.661,0,1.0,320012,train
b0cecf8a03fb2bdb,88.4544,27.6889,Sikkim,Sikkim-D2,,23.9944,2.0359,0.0176,-0.9998,0.0012,-0.0121,1.1234,10.5676,23.0554,823.1126,803.282,18060.62,Alluvium,Piedmont slope,Shrubland,Clay loam,0.5215,88.2747,97.3298,156.8435,314.8909,410.432,2666.8923,0.2605,147.8181,0,1.0,20023,test
06235f92a4a6cb74,93.5839,24.8363,Manipur,Manipu-D5,,586.939,14.1092,-0.2512,0.9679,0.0256,-0.0031,4.0045,11.7533,140.3117,564.81,769.2074,14528.547,Quartzite,Denudational hill,Forest,Clay loam,0.5887,53.4152,71.9658,153.2392,173.4219,342.2131,2801.7942,0.2105,111.5662,0,1.0,320010,train
2f2cd1de1c24dcf2,91.7129,23.5007,Tripura,Tripur-D6,,42.1587,10.1759,-0.319,0.9478,-0.0331,-0.0018,4.8179,10.3476,108.8892,232.5306,1400.0719,8612.229,Alluvium,Piedmont slope,Forest,Silty clay,0.7448,20.0112,39.2258,92.4294,126.8443,185.3707,1863.978,0.169,68.3297,0,1.0,280004,val
173e1101f98c3a45,93.8949,28.0862,Arunachal Pradesh,Arunac-D2,,534.7007,20.4087,-0.7413,-0.6712,0.0337,0.0236,8.8663,11.579,190.919,25.0092,1722.4794,10411.052,Limestone,Piedmont slope,Bare,Clay loam,0.4537,23.6264,78.8768,178.9252,297.7816,344.3892,2456.317,0.273,141.7271,0,1.0,220025,train
ac78fad4e19e03db,93.9814,27.9956,Arunachal Pradesh,Arunac-D3,,1324.371,27.032,0.1253,-0.9921,-0.0289,0.0228,13.2974,8.5589,263.0828,265.7702,1206.6375,10781.298,Alluvium,Structural hill,Forest,Silty clay,0.7099,71.9922,85.4207,125.7011,187.338,209.9739,1283.4073,0.2957,112.7924,0,1.0,230024,train
bc7866b25f492c91,92.733,23.161,Mizoram,Mizora-D6,,1583.7521,14.1559,0.8874,-0.461,0.0276,-0.0215,4.2094,10.3022,140.1337,1234.0712,2457.0554,11854.986,Granite,Denudational hill,Grassland,Loam,0.6799,2.2918,6.0777,125.016,189.8566,308.7483,2307.6936,0.2544,69.326,0,1.0,330003,test
c17c69c2c9127689,93.2136,27.8519,Arunachal Pradesh,Arunac-D2,2023-07-17,771.592,21.8393,0.9844,0.1761,0.0261,-0.0084,10.9855,9.0494,154.7151,686.7828,1233.7015,10604.982,Alluvium,Flood plain,Forest,Clay loam,0.8497,12.1626,19.5923,84.8281,164.4438,233.86,2114.5024,0.1932,60.8908,1,1.0,200024,train
6af58ab3f2d36bd2,94.12,25.8586,Nagaland,Nagala-D4,2023-02-02,1024.4258,43.5832,-0.988,0.1547,-0.0061,-0.011,11.1988,5.379,488.3468,534.754,1800.0442,12068.457,Gneiss,Flood plain,Forest,Loam,0.4857,5.7034,8.7278,130.208,204.6835,331.8284,2618.679,0.2734,74.5652,1,0.4,310015,train
34165b13814bde68,93.767,24.2534,Manipur,Manipu-D6,,1789.582,33.0223,0.4071,-0.9134,-0.0064,0.0066,12.9762,8.8246,337.9389,467.5732,211.2338,18961.777,Granite,Flood plain,Forest,Loam,0.3119,24.9251,31.4902,81.4851,123.1607,317.0773,1880.0298,0.18,60.2392,0,1.0,340008,val
f02d72672ab5a4ea,88.6053,27.1029,Sikkim,Sikkim-D1,,37.7574,10.4763,0.857,0.5153,-0.0165,0.0262,3.9253,11.7845,107.9408,330.5376,346.6683,11661.689,Limestone,Flood plain,Cropland,Silty clay,0.7539,14.6905,36.7988,96.949,148.8368,237.7996,1914.7896,0.2582,71.6496,0,1.0,50020,train
2c6c208bc01d4aa0,94.4449,25.9402,Nagaland,Nagala-D3,,536.5355,29.0767,-0.9221,-0.3869,0.0141,0.0407,12.8774,9.3366,248.8222,447.4761,2218.7703,3561.6973,Phyllite-schist,Structural hill,Forest,Clay loam,0.4291,29.9691,65.5262,95.2443,158.7255,192.2027,1882.6932,0.2334,88.4215,0,1.0,320015,test
82392ee786a9ca0b,94.3867,25.7456,Nagaland,Nagala-D2,,391.5495,41.266,-0.3579,0.9338,0.0159,0.0034,19.822,7.7353,284.337,312.9372,837.1397,25236.854,Granite,Piedmont slope,Built-up,Loam,0.4953,1.7107,64.9106,236.1971,290.3699,528.4816,2463.6423,0.2446,150.1154,0,1.0,320014,train
32e8ce37aa4e8af8,93.1994,27.9097,Arunachal Pradesh,Arunac-D2,,635.8396,31.0631,0.8161,-0.578,-0.0129,-0.0029,15.097,9.6358,213.1562,287.0893,865.7947,8734.534,Gneiss,Denudational hill,Cropland,Sandy loam,0.7729,6.853,95.3982,132.1334,171.4644,250.8796,1927.696,0.2276,117.8287,0,1.0,200024,train
f914059fbd2379dd,92.728,22.9183,Mizoram,Mizora-D6,,849.7167,31.7962,-0.9357,-0.3529,0.017,-0.0222,13.0661,7.6619,288.5495,277.3025,1239.8059,12285.938,Granite,Valley fill,Forest,Loam,0.5568,10.6655,18.2991,95.8484,173.5187,235.9109,1779.5201,0.2038,64.8469,0,1.0,340002,val
9344c5a30c9b81ab,94.5676,28.2404,Arunachal Pradesh,Arunac-D4,,1401.8352,8.9836,0.9949,0.1013,0.0048,-0.0026,4.3033,12.1863,95.5827,265.4946,130.5351,3681.6443,Granite,Structural hill,Forest,Loam,0.7046,37.168,51.225,203.505,375.0684,463.9068,2511.4924,0.2853,145.4855,0,1.0,240025,val
a0eda9978c3d4f43,93.118,26.9241,Assam,Assam-D7,,273.7283,2.073,0.3235,0.9462,-0.0071,-0.0246,0.9412,12.5763,22.4064,543.1372,138.5718,6802.9,Sandstone-shale,Structural hill,Grassland,Sandy loam,0.7716,82.7551,94.4098,173.8401,287.8034,447.0179,2834.9534,0.3043,147.2479,0,1.0,230020,train
004bf4fde0c8faed,92.7081,23.7082,Mizoram,Mizora-D2,,514.1338,18.6457,-0.0385,-0.9993,-0.0276,-0.009,7.6917,9.6416,205.0777,539.2576,2238.4368,7913.9663,Sandstone-shale,Denudational hill,Bare,Sandy loam,0.725,8.6202,39.4362,82.1297,306.2178,373.7139,2423.2434,0.2031,92.2615,0,1.0,310005,train
a2c50accc7ec5d2c,91.9892,28.3392,Arunachal Pradesh,Arunac-D1,,834.1057,25.7723,-0.9588,-0.2841,-0.0146,-0.007,9.7715,8.2753,251.2147,183.716,473.0001,3008.2769,Sandstone-shale,Denudational hill,Cropland,Sandy loam,0.6498,5.0398,62.9892,82.1272,228.8866,524.1416,1837.6492,0.2441,93.6152,0,1.0,140026,train
5f85f66140889c3e,92.6701,23.5878,Mizoram,Mizora-D1,,858.9898,18.9364,0.144,0.9896,-0.0114,-0.0075,11.277,9.4187,130.8991,419.03,2604.684,13748.98,Sandstone-shale,Flood plain,Shrubland,Sandy loam,0.5326,11.6738,61.8158,105.4683,207.0897,284.095,2262.8662,0.2654,96.7026,0,1.0,320005,train
c4fcea2d91005e2b,93.6283,28.0797,Arunachal Pradesh,Arunac-D6,,650.3883,21.5629,-0.2346,0.9721,-0.0006,0.0031,7.7138,8.0432,175.2584,574.1237,1863.2468,17348.436,Sandstone-shale,Structural hill,Grassland,Loam,0.5239,0.7757,39.8344,123.5843,170.4952,264.9408,1450.6324,0.1961,84.5585,0,1.0,210025,val
9d695628aca07f37,91.0143,25.526,Meghalaya,Meghal-D6,,813.8242,40.2281,-0.9908,-0.1352,-0.0007,0.0111,20.3628,7.9613,392.2157,95.206,982.0294,13766.178,Phyllite-schist,Piedmont slope,Forest,Sandy clay loam,0.6525,20.8005,64.3192,71.8835,159.3017,243.9332,2168.0596,0.1743,80.8359,0,1.0,190013,train
67cf285790d28f01,93.6818,27.7256,Arunachal Pradesh,Arunac-D6,,1030.9414,38.5064,-0.2638,-0.9646,0.0182,0.0145,20.0306,7.6901,296.0732,909.4811,1517.592,681.2378,Quartzite,Denudational hill,Shrubland,Loam,0.6689,10.0518,12.5492,51.4376,211.978,300.348,4326.9575,0.2633,54.13,0,1.0,230023,test
350686b0f7806421,94.5572,26.207,Nagaland,Nagala-D3,,361.8538,16.0394,-0.2411,0.9705,0.0048,-0.0163,5.6234,10.0622,101.6522,550.8951,1281.3158,14876.449,Limestone,Piedmont slope,Forest,Sandy clay loam,0.6943,23.1126,33.1967,175.12,206.3902,252.2344,3730.2373,0.2159,101.7527,0,1.0,310016,train
500eb059cd12e8e8,93.8928,24.8892,Manipur,Manipu-D4,,860.0983,14.918,0.568,-0.823,0.0301,1e-04,8.861,10.5448,155.5457,365.9791,364.917,605.6312,Phyllite-schist,Denudational hill,Forest,Loam,0.6642,80.1122,137.4666,169.3796,260.4896,348.8102,3699.6108,0.2919,165.494,0,1.0,330011,train
dfb86afb0b48a229,92.9905,23.2611,Mizoram,Mizora-D3,,2639.8787,18.8362,0.5083,-0.8612,0.009,0.0244,6.9522,11.4624,188.8759,138.6574,168.5347,2551.9312,Quartzite,Piedmont slope,Forest,Silty clay,0.6686,4.9397,11.3057,170.4761,212.6475,316.3288,2171.585,0.2343,89.2581,0,1.0,340003,test
7679e1ee08be89a2,91.4624,23.8578,Tripura,Tripur-D2,,260.6946,2.9356,0.8365,0.548,0.0476,0.007,0.951,11.8394,33.3675,423.0546,244.4928,20017.018,Granite,Denudational hill,Shrubland,Silty clay,0.335,14.6941,90.8008,125.0528,215.1839,217.3776,3323.9504,0.2036,119.7339,0,1.0,260006,train
3ed9bea1f5f186ec,94.3413,25.7918,Nagaland,Nagala-D5,,1412.3256,14.4407,-0.7411,-0.6714,0.0399,-0.012,8.6009,11.4374,144.6467,305.4784,935.0347,8711.161,Gneiss,Piedmont slope,Cropland,Clay loam,0.4896,3.5032,15.0308,23.3457,70.4228,192.4541,2991.446,0.2128,25.8341,0,1.0,320015,test
c207c0b709286dcf,93.5267,24.5109,Manipur,Manipu-D7,,1782.6285,16.3649,-0.4377,-0.8991,-0.0044,-0.0008,7.706,11.0878,111.928,426.2911,1080.0167,27142.572,Phyllite-schist,Valley fill,Cropland,Sandy loam,0.6731,46.2525,101.2203,154.7688,239.7252,259.754,3036.5342,0.2678,138.0606,0,1.0,320009,test
0307756407b8ca65,91.1656,25.7325,Meghalaya,Meghal-D6,,1945.0323,20.8835,0.8398,-0.543,0.059,-0.0171,10.6041,8.831,184.7746,1004.8292,2358.993,5663.786,Alluvium,Structural hill,Forest,Clay loam,0.5518,28.1114,47.5126,89.0208,259.7545,435.9587,3227.409,0.2793,91.8013,0,1.0,190014,test
6d56863fd043bcf1,92.5987,23.5292,Mizoram,Mizora-D3,,714.259,17.6626,0.9565,-0.2918,0.0163,-0.0057,9.9366,11.1232,108.4315,351.975,1589.8492,8044.1978,Phyllite-schist,Piedmont slope,Cropland,Clay loam,0.5419,37.3713,55.8781,68.1339,139.522,287.5862,2243.1719,0.1722,72.1014,0,1.0,320005,train
0e8905f8cc2554a8,94.6466,25.9304,Nagaland,Nagala-D5,,379.8828,28.4682,-0.998,0.0637,-0.0055,0.0115,10.1961,8.9901,311.9393,525.535,3479.2332,22565.945,Granite,Structural hill,Forest,Sandy clay loam,0.4142,0.3313,126.1246,146.3169,221.3926,277.6213,900.0,0.2214,146.4725,0,1.0,320015,test
bd60cc3cd3a21419,92.8789,23.2957,Mizoram,Mizora-D4,,1527.0593,26.3852,0.9864,0.1643,0.069,-0.0133,13.4388,9.3226,221.6284,158.2717,3401.6309,1674.0968,Granite,Valley fill,Grassland,Sandy clay loam,0.6809,14.3903,52.9491,64.8058,107.6673,266.1854,1932.423,0.1904,64.7138,0,1.0,330004,train
c35a1c83e52db4b2,94.7814,28.0524,Arunachal Pradesh,Arunac-D2,,855.6553,21.7652,0.9837,0.1801,-0.0168,0.0158,7.4783,9.1612,243.7821,1238.036,770.1223,10844.185,Quartzite,Valley fill,Forest,Loam,0.4397,53.714,101.7077,174.9106,187.7026,293.7073,2321.9146,0.1991,136.5678,0,1.0,260025,test
b7cf452117417bb6,91.1648,24.9494,Meghalaya,Meghal-D4,,878.0881,19.9253,0.9985,0.0547,-0.0093,-0.0209,6.1212,7.8767,142.6001,289.2297,1021.7543,3110.554,Gneiss,Denudational hill,Shrubland,Silty clay,0.5415,15.4997,25.9722,53.9429,78.5986,231.3364,2644.0186,0.2028,42.2574,0,1.0,220011,train
d1c6d921fe012fd4,93.7037,24.4727,Manipur,Manipu-D4,,1234.7202,10.6671,-0.936,-0.3519,0.0004,0.005,2.6921,8.3272,67.1351,107.6639,1058.5573,6062.31,Gneiss,Valley fill,Forest,Sandy clay loam,0.5841,0.3047,37.3272,169.2696,200.7118,347.8844,2533.9224,0.2748,101.4176,0,1.0,330009,train
8947e2d0b8624556,93.1903,27.6205,Arunachal Pradesh,Arunac-D5,2023-11-22,960.9211,14.4355,0.5617,-0.8273,0.0339,0.0191,5.1288,8.8093,136.869,319.395,977.0073,9794.563,Gneiss,Valley fill,Cropland,Clay loam,0.8355,60.6124,165.1926,236.9208,390.4016,559.4001,2006.673,0.3077,220.4924,1,0.4,210023,train
6b718ef9fe047250,94.2044,28.0036,Arunachal Pradesh,Arunac-D7,,1078.4032,11.2886,-0.9374,0.3482,-0.0087,0.044,6.7724,11.0685,86.4459,101.0355,873.0509,5255.8604,Granite,Piedmont slope,Cropland,Loam,0.7235,16.3916,25.7424,69.936,106.7265,229.3626,2397.3782,0.2146,51.1481,0,1.0,240024,train
4b878912e4aa846c,91.9851,24.0266,Tripura,Tripur-D1,,41.0868,2.7501,-0.9205,0.3908,0.0026,-0.0111,1.3318,10.972,17.9126,600.6089,1639.2186,3236.8857,Quartzite,Denudational hill,Forest,Sandy loam,0.9163,6.8993,54.9705,80.9939,138.5185,226.0856,3509.8125,0.2158,75.3097,0,1.0,280007,train
e92a1db76cf19e2f,91.4299,25.6432,Meghalaya,Meghal-D5,,1536.9854,25.708,-0.6648,0.747,0.0223,-0.0084,14.3105,7.8263,272.0458,291.1392,208.5971,1848.2628,Gneiss,Piedmont slope,Grassland,Sandy clay loam,0.4056,70.0225,87.7403,143.5992,192.0842,224.77,3767.1135,0.1888,120.1495,0,1.0,200014,val
d58e557f683a3a12,93.7114,27.8466,Arunachal Pradesh,Arunac-D7,,1179.6757,7.5208,0.5475,0.8368,-0.0369,0.0064,2.2131,11.1565,79.9478,334.0527,957.0659,19612.086,Alluvium,Valley fill,Cropland,Sandy clay loam,0.5796,30.792,68.0024,114.9614,245.949,279.8334,3212.862,0.2802,108.7821,0,1.0,220024,train
d198a75988be5716,92.6811,26.088,Assam,Assam-D5,,88.236,0.5564,-0.0573,-0.9984,0.0072,-0.0208,0.1851,11.2004,5.0,684.3484,937.368,5803.1333,Phyllite-schist,Denudational hill,Grassland,Loam,0.8354,69.979,210.808,213.8845,272.7626,535.3114,3434.4143,0.2935,221.0242,0,1.0,240016,test
00ac4e46b1df01f7,91.2901,25.2738,Meghalaya,Meghal-D5,,522.2614,15.4156,-0.0346,-0.9994,-0.0181,0.0008,5.6952,11.3008,184.4641,374.369,1022.8358,7927.636,Granite,Flood plain,Cropland,Sandy clay loam,0.6739,12.71,44.9105,110.2815,135.2234,251.728,2451.182,0.1714,78.0688,0,1.0,210012,train
69f1512e1ad99b84,94.7901,26.5999,Nagaland,Nagala-D2,,681.0202,6.3453,0.7156,0.6985,0.0036,0.0095,3.0668,12.5364,73.3149,115.8354,2654.0713,12893.536,Quartzite,Flood plain,Forest,Sandy clay loam,0.7558,12.3699,126.5823,132.9325,302.1108,424.3961,2821.3623,0.263,154.8166,0,1.0,310018,test
965ac0dc6141ffc1,93.0375,23.4204,Mizoram,Mizora-D1,,1147.6072,28.8647,0.9796,0.2012,-0.009,0.0138,9.0254,9.7341,187.0261,748.8704,459.6766,4455.3413,Alluvium,Structural hill,Shrubland,Loam,0.8121,56.3213,105.8406,146.018,203.6516,249.6527,3852.577,0.2633,132.5655,0,1.0,340004,train
063ddf636b1139bd,91.7409,23.7599,Tripura,Tripur-D4,,52.5894,0.7003,0.3792,-0.9253,0.0186,-0.0101,0.2553,12.5544,5.0,247.0121,834.1222,13362.133,Alluvium,Structural hill,Forest,Loam,0.7886,12.4256,31.098,84.6487,106.3001,232.6466,3358.098,0.235,58.4435,0,1.0,270006,val
679ca9afd557f3e2,94.4211,25.3667,Nagaland,Nagala-D5,,552.4098,16.6198,-0.9173,-0.3981,0.0348,0.0035,8.7747,8.9254,195.4796,1054.5629,1694.4988,7403.6714,Limestone,Denudational hill,Grassland,Silty clay,0.5151,9.795,67.0427,137.8496,324.2141,430.0872,2252.936,0.2471,126.8605,0,1.0,330013,train
2ac7b33c4ffa2ead,93.9576,24.3457,Manipur,Manipu-D2,,1107.3889,15.8575,-0.9348,0.3551,0.0385,0.0127,8.3014,10.2899,132.3372,687.5384,591.1846,19109.771,Quartzite,Piedmont slope,Cropland,Silty clay,0.6561,84.495,105.0611,188.9128,197.7871,302.0565,2816.5479,0.2442,144.1255,0,1.0,350008,train
fcadeb2e21db9448,94.3806,27.9868,Arunachal Pradesh,Arunac-D3,,712.0288,27.511,0.9971,-0.076,0.024,0.0078,8.6411,8.8345,226.912,62.3595,797.4716,17053.688,Quartzite,Piedmont slope,Forest,Silty clay,0.7953,71.0269,156.8554,182.8596,203.9292,233.1496,4776.1445,0.2591,171.7177,0,1.0,250024,test
1f10bbfa03ac13dd,92.7205,23.2506,Mizoram,Mizora-D7,,1869.8342,39.8412,0.7618,-0.6478,0.0325,0.0055,14.2233,7.7282,326.1532,88.5087,1266.7307,6384.325,Gneiss,Structural hill,Forest,Clay loam,0.4988,17.4773,36.3999,117.2678,196.7035,240.3494,2299.2097,0.2255,84.7058,0,1.0,330003,test
d6557a0e9fc2236b,93.3501,28.0399,Arunachal Pradesh,Arunac-D2,,731.9176,20.3021,-0.9828,0.1849,-0.0227,-0.0233,7.2429,9.4713,210.186,747.2223,1324.1339,11087.478,Phyllite-schist,Denudational hill,Cropland,Sandy loam,0.5636,22.0317,91.5244,159.3251,183.9451,232.1271,2952.9658,0.2435,125.7277,0,1.0,200025,train
d2e7086f5a96cda2,94.7948,28.036,Arunachal Pradesh,Arunac-D5,,1345.9388,16.3446,-0.5993,0.8005,0.009,-0.0149,5.9337,10.4892,118.287,139.3582,1767.5408,23971.514,Quartzite,Piedmont slope,Cropland,Sandy loam,0.6677,5.1611,35.2956,96.6212,121.9731,173.606,2932.1384,0.2102,66.6949,0,1.0,260024,val
9686fa115fab474b,91.7035,23.8801,Tripura,Tripur-D5,,100.6417,2.4046,-0.9286,0.371,-0.0181,0.0075,1.0364,11.6334,17.7955,384.0555,750.8762,6725.1704,Quartzite,Flood plain,Forest,Clay loam,0.7553,3.6595,32.3302,86.615,116.2716,300.514,1545.0094,0.1859,61.2069,0,1.0,270006,val
70c78d31eaddb8fd,92.9826,22.8392,Mizoram,Mizora-D7,,493.1762,29.1861,-0.4965,0.868,-0.0008,-0.0309,13.397,9.7911,215.6111,248.1309,387.1162,8052.545,Alluvium,Denudational hill,Cropland,Loam,0.6569,35.3644,69.7748,83.5082,208.4498,549.019,4233.405,0.2253,94.6961,0,1.0,350002,test
c834ca5c10e10fcb,95.2675,27.6684,Arunachal Pradesh,Arunac-D6,,719.7126,15.0444,-0.9057,-0.424,-0.0111,-0.0074,6.3655,8.9823,165.9398,157.0933,2521.9382,6824.687,Sandstone-shale,Denudational hill,Forest,Clay loam,0.8647,14.9621,52.9727,90.259,181.3103,311.6055,2720.974,0.2447,83.4092,0,1.0,290023,train
a884ce6367e5335b,94.5002,25.9701,Nagaland,Nagala-D7,,922.8594,23.7532,-0.5301,-0.8479,0.0055,0.003,6.0018,9.273,280.7504,1179.6887,653.9613,16881.168,Granite,Structural hill,Forest,Sandy loam,0.8632,8.8451,102.0949,189.1669,226.1279,371.0865,3088.4636,0.2337,146.8215,0,1.0,320015,test
9e76ab07dfac364c,91.4129,25.3058,Meghalaya,Meghal-D1,2023-07-05,726.4862,28.1474,-0.7096,-0.7046,-0.0137,-0.0011,8.5035,8.7711,302.7321,869.0571,872.2219,8400.154,Phyllite-schist,Valley fill,Forest,Silty clay,0.5346,4.2597,20.282,44.9619,98.1582,199.4121,4017.9353,0.1509,39.3674,1,1.0,210012,train
ebe0eaef593f1f3f,96.4642,27.9069,Arunachal Pradesh,Arunac-D2,,1768.4467,47.3822,-0.5685,0.8227,0.0211,-0.0,12.8752,5.4411,482.3012,536.3234,522.7652,3946.5984,Limestone,Denudational hill,Cropland,Loam,0.5413,11.2133,28.0407,158.5846,175.3266,404.8832,1878.2048,0.2501,89.2967,0,1.0,330024,train
c430168c92ac56e4,94.1594,28.0327,Arunachal Pradesh,Arunac-D3,,590.6036,46.716,0.6205,-0.7842,0.0212,0.0263,12.8752,5.6321,430.3016,252.9457,1718.4324,4372.507,Granite,Denudational hill,Cropland,Loam,0.4763,5.5309,16.3597,51.4592,175.4915,373.3184,3497.2217,0.245,50.7593,0,1.0,240024,train
e13e2a5bf13fbf71,93.1603,27.7765,Arunachal Pradesh,Arunac-D2,,771.8387,15.3691,0.6347,0.7728,-0.0159,0.0013,8.3166,9.3331,137.246,285.8556,182.5525,3334.3145,Sandstone-shale,Flood plain,Forest,Sandy loam,0.7169,18.5248,32.045,129.2636,154.1852,190.1992,2029.7596,0.2088,79.5316,0,1.0,200023,train
7c4e281fc3a20ac4,94.3459,26.0577,Nagaland,Nagala-D3,,1172.7455,39.2436,0.1364,-0.9906,0.0109,0.0283,15.3847,8.0343,411.638,366.494,1540.812,3229.6907,Limestone,Structural hill,Forest,Clay loam,0.6994,3.1986,7.2561,83.8192,187.6071,307.172,3110.4224,0.2126,57.2776,0,1.0,310016,train
